id_empresa,cat_cod_ciu_cod,provincia,canton,parroquia,cat_cod_ipc_cod,emp_num_ord,upm,ciiu1d,TAMANIO_EMPRESA,emp_fec_con,emp_cap2_est_dia_entr,emp_cap2_ope_emp,emp_cap2_per_muj,emp_cap2_per_muj_dis,emp_cap2_per_muj_tot,emp_cap2_per_hom,emp_cap2_per_hom_dis,emp_cap2_per_hom_tot,emp_cap2_per_tot_sin_dis,emp_cap2_per_tot_con_dis,emp_cap2_per_tot_per,emp_cap2_pri_pub,emp_cap2_dia_lab,emp_cap2_ini_act,ACTIVIDAD,emp_cap2_act_prin_esp,emp_cap2_act_prin_des,emp_cap2_act_sec,emp_cap2_act_sec_esp,emp_cap2_act_sec_des,emp_cap2_num_est,emp_cap2_num_ded_act_pri,emp_cap3_act_prin,emp_cap3_act_prin_emit,emp_cap3_act_prin_espe,emp_cap3_act_iso_sel,emp_cap3_act_iso_emit,emp_cap3_act_iso_espe,emp_cap3_num_tra_ges_amb,emp_cap3_man_obr_cal_amb,emp_cap3_man_obra_cal_otr,emp_cap3_man_obr_no_cal,emp_cap3_dep_act_ges_amb,emp_cap3_pla_ges_amb,emp_cap3_pla_camb_cli,emp_cap3_pla_segu_ind,emp_cap3_pla_gest_rie,emp_cap3_pla_ener,emp_cap3_pla_gest_res,emp_cap4_ing_pais_sel,emp_cap4_ing_pais_val,emp_cap4_ing_ext_sel,emp_cap4_ing_ext_val,emp_cap4_ing_tot,emp_cap4_pres_sel,emp_cap4_pres_val,emp_cap4_inv_sel,emp_cap4_inv_val,emp_cap4_inv_amb_sel,emp_cap4_inv_amb_val,emp_cap4_cost_tot,emp_cap4_gas_tot,emp_cap4_sum_gas_cos,emp_cap5_sum_res_no_pel,emp_cap6_sum_res_pel,emp_cap7_sum_res_esp,emp_cap9_agu_res_sel,emp_cap9_agu_res_m3,emp_cap9_agu_res_tra_sel,emp_cap9_des_agu_res_sel,emp_cap9_cau_agu_res_val,emp_cap9_cau_agu_res_uni,emp_cap9_hor_des_agu_res,emp_cap9_dia_act_mes,emp_cap9_tot_agu_res,emp_cap9_tot_agu_res_por,emp_cap9_tot_agu_res_tra,emp_cap9_agu_res_tra_esp,emp_cap9_tot_agu_res_no_tra,emp_cap9_agu_res_no_tra_esp,emp_cap10_com_liq_esp,emp_cap10_tot_com_liq_val,emp_cap10_tot_com_liq_act_can,emp_cap10_tot_com_liq_act_val,emp_cap10_tot_com_liq_tra_can,emp_cap10_tot_com_liq_tra_val,emp_cap10_tot_com_sol_val,emp_cap10_tot_com_sol_act_can,emp_cap10_tot_com_sol_act_val,emp_cap10_tot_com_sol_tra_can,emp_cap10_tot_com_sol_tra_val,emp_cap10_com_sol_esp,emp_equ_coc_gas_sel,emp_equ_coc_gas_can,emp_equ_coc_ind_sel,emp_equ_coc_ind_can,emp_pra_ver_ene,emp_pra_ver_dis_eco,emp_pra_ver_rec_mat,emp_pra_ver_ene_ren,emp_pra_ver_ges_res,emp_pra_ver_mat_pri,emp_raz_prac_amb,emp_obs_prac_amb,FEXP,particion,VAR00002,VAR00003,VAR00004,VAR00005,VAR00006,VAR00007,VAR00008,VAR00009,VAR00010,VAR00011,VAR00012,VAR00013,VAR00014,VAR00015,VAR00016,VAR00017,VAR00018,VAR00019,VAR00020,VAR00021,VAR00022,VAR00023,VAR00024,VAR00025,VAR00026,VAR00027,VAR00028,VAR00029,VAR00030,VAR00031,VAR00032,VAR00033,VAR00034,VAR00035,VAR00036,VAR00037,VAR00038,VAR00039,VAR00040,VAR00041,VAR00042,prac_amb,gastoambiental_mean,aire_mean,suelo_mean,aguaresidual_mean,desechos_mean,ruido_mean,radiaciones_mean,biodiversidad_mean,agua_mean,minerales_mean,energéticos_mean,maderables_mean,pesaca_mean,proteccionambiental_mean,recursos_mean,políticaspub_mean,personal_mean,enrenovable_sum,gastoambiental,enrenovable,EMPRESAS_VALIDAS
14771710094,I5610,09,0901,090150,1A4A,105,25,I,5,6/30/2003,1,1,103,0,103,102,0,102,205,0,205,2,365,8/27/2003,I, ,SERVICIO DE PREPARACION DE COMIDA RAPIDA, , , ,10,10,5, , ,2, , , ,0,0,0, ,0,0,0,0,0,0,1,5972651.98,2, ,5972651.98,2, ,2, , , ,2388911,4659450.6, ,2400, , ,2, ,3, , , , , , , , , ,100, , , , , , , ,43610,32714.5,43610, , , ,1,7,1,3,1,2,2,2,1,2,1,3,1.09090909090909,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14772262176,C1050,17,1701,170179,1A2E,945,22,C,5,8/21/1999,1,1,5,0,5,47,1,48,52,1,53,2,360,9/21/1999,C, ,"ELABORACION Y COMERCIALIZACION DE QUESSOS AL POR MAYOR Y MENOR (QUESOS FRESCOS, SEMI MADUROS Y MOZARELLA)", , , ,1,1,5, , ,2, , ,2,0,1,1,1,53,0,53,53,53,53,1,8747979.11,2, ,8747979.11,1,20462.88,2, , , ,7456155.81,1014213.23,28905.76,137.49,-234.4, ,2, ,1,1,.5,3,24,26,3744,70,70, ,30,GESTOR PEDRO SIMBAÑA, ,41681,46000,41681, , , , , , , , , , , , ,1,1,1,2,1,1,7,1,1.05546492659054,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
14773718173,H5110,17,1701,170112,1A3B,946,24,H,5,11/15/1996,1,1,1,0,1,0,0,0,1,0,1,2,365,11/15/1996,H, ,TRANSPORTE AEREO DE PASAJEROS CON ITINERARIO Y HORARIOS ESTABLECIDOS LOCAL E INTERNACIONAL, , , ,6,6,5, , ,2, , ,0,0,0,0, ,0,0,0,0,0,0,1,99285957,2, ,99285957,2, ,2, , , ,104539955,13269404, , , , ,2, ,3, , , , , , , , , ,100, , , , , , , , , , , , , , , , , ,2,2,2,2,2,2, ,6,1.03846153846154,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14774884174,C2220,17,1701,170102,1A2M,950,22,C,5,11/12/1984,1,1,22,1,23,343,17,360,365,18,383,2,360,11/12/1984,C, ,"FABRICACION DE PRODUCTOS PLASTICOS DESECHABLES (VASOS, TARRINAS)", , , ,3,1,1,2, ,2, , ,2,1,1,0,1,0,0,383,383,2,300,1,43608376,1,20169088,63777464,1,6000,1,1529560,2, ,50496050,5538119,56370,15519,-3808, ,2, ,3, , , , , , , , , ,100, , ,102407,45000,46350,50515,56057,114172,196848,114172, , , , , , , ,1,2,1,2,1,1,6,1,1.05546492659054,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
14774907174,C2220,17,1701,170150,1A2M,951,22,C,5,1/3/1986,1,1,46,1,47,153,9,162,199,10,209,2,226,1/3/1986,C, ,ACTIVIDADES DE FABRICACION DE POLIURETANOS (ESPONJAS PARA HACER ASIENTOS DE VEHICULOS), , , ,1,1,5, , ,2, , ,1,0,1,0,2,0,28,100,80,0,28,1,47042547.8,2, ,47042547.8,1,11000,2, , , ,43558023.7,1481672.65,39339.18,-28621,-143.48,-29.7,2, ,1,2,4,1,3,1,144,100,100, , , , , , , , , , , , , , , , , , , ,1,2,1,2,1,1,6,1,1.05546492659054,2,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
14775726173,C1410,17,1701,170105,1A2L,954,22,C,4,2/1/1996,1,1,21,6,27,81,1,82,102,7,109,2,280,2/1/1996,C, ,FABRICACION DE PRENDAS DEPORTIVAS DE VESTIR DE TODO TIPO TEXTIL, , , ,1,1,5, , ,2, , ,5,2,0,3,1,5,0,0,0,0,3,1,4562889.59,2, ,4562889.59,2, ,1,481000,2, ,3656223.75,600411.28,3658, , , ,2, ,3, , , , , , , , , ,100, , , , , , , ,14997.09,11992,14997.09, , , , , , , ,1,2,1,2,1,1,7,4,1.34308510638298,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
14775753111,H4923,11,1101,110150,1A3B,286,24,H,5,7/13/1998,1,1,3,0,3,2,0,2,5,0,5,2,340,12/3/1998,H, ,TRANSPORTE DE COMBUSTIBLE Y CARGA EN TANQUEROS POR CARRETERA, , , ,1,1,5, , ,2, , ,0,0,0,0, ,0,0,0,0,0,0,1,11286726.04,2, ,11286726.04,2, ,2, , , ,10933518.55,252591.45,4680, , , ,2, ,3, , , , , , , , , ,100, , ,4100,3340,4100, , , , , , , , , , , , ,2,2,2,2,1,2,7,6,1.03846153846154,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
14775764172,C1080,17,1701,170112,1A2E,955,22,C,5,2/22/2000,1,1,8,0,8,37,1,38,45,1,46,2,360,2/22/2000,C, ,ELABORACION DE ALIMENTO PARA GANADO VACUNO, , , ,1,1,4,1, ,2, , ,0,0,0,0, ,0,0,0,0,0,0,1,8537617.86,2, ,8537617.86,2, ,2, , , ,6603447.2,1883496.43, , , , ,2, ,3, , , , , , , , , ,100, , ,150229.44, , ,144869,150229.44, , , , , , , , , , ,1,2,2,2,2,2,7,3,1.05546492659054,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14776193098,I5510,09,0901,090150,1A4A,312,25,I,5,2/20/2008,1,1,38,0,38,93,4,97,131,4,135,2,365,2/20/2008,I, ,SERVICIO DE ALOJAMIENTO EN HOTELES, , , ,1,1,5, , ,2, , , ,0,0,0, ,0,0,120,0,0,0,1,6711507.8,2, ,6711507.8,2, ,1,350000,2, ,2375592.38,2375592.38,3900, ,131.55,7036.3,2, ,3, , , , , , , , , ,100, , ,593.6,424,593.6, , ,50179,57124.8,50179, , , ,1,6,1,1,1,2,1,2,2,1,7,3,1.09090909090909,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
14776562174,C1811,17,1701,170150,1A2D,956,22,C,5,2/23/1996,1,1,26,0,26,69,4,73,95,4,99,2,360,2/23/1996,C, ,ELABORACION Y VENTAS DE ETIQUETAS Y CINTAS DE EMBALAJE(PLASTICOS), , , ,2,1,1,2, ,2, , ,3,1,2,0,2,0,0,99,99,0,50,1,9506075.48,2, ,9506075.48,2, ,1,150000,2, ,6810342.91,2275879.2,34366.76, ,-1656.76,-10,2, ,3, , , , , , , , , ,100, , ,2258.44, , , , , , , , , , , , , , ,2,2,1,2,1,2,6,4,1.05546492659054,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
14776976131,H4923,13,1308,130850,1A3B,1025,24,H,4,1/16/2007,1,1,0,0,0,16,0,16,16,0,16,2,260,1/16/2007,H, ,"TRANSPORTACION GENERAL DE CARGA DE COMBUSTIBLE,COMBUSTIBLE EN CONTENEDORES, CARGA SUELTA,MAQUINARIAS PESADAS", , , ,2,1,5, , ,2, , ,1,1,0,0,2,0,0,16,16,0,0,1,1978547,2, ,1978547,2, ,2, , , ,1719323,160665,7200, , , ,2, ,3, , , , , , , , , ,100, , ,39820, , ,38400,39820, , , , , , , , , , ,1,2,2,2,2,2,6,2,1.30508474576271,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
14777310012,C3100,01,0101,010150,1A2M,134,22,C,5,1/24/1999,1,1,82,2,84,338,15,353,420,17,437,2,365,1/25/1999,C, ,FABRICACION DE MUEBLES DE MADERA Y TAPIZADOS PARA EL HOGAR, , , ,2,1,4,2, ,2, , ,2,2,0,0,1,0,0,437,437,0,437,1,15144657.8,1,69048,15213705.8,2, ,1,430000,2, ,13055499.6,785379.67,11601,1236, , ,2, ,3, , , , , , , , , ,100, , ,422.4,336,397.68,24,24.72, , , , , , , , , , ,1,2,1,2,1,2,6,1,1.05546492659054,2,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
14777677099,C2220,09,0916,091650,1A2M,951,22,C,4,3/23/2009,1,1,3,0,3,46,2,48,49,2,51,2,360,3/23/2009,C, ,FABRICACION DE FUNDAS  PROTECTORES PARA EL SECTOR BANANERO, , , ,2,1,5, , ,2, , , ,0,0,0, ,0,0,51,51,0,0,1,3664997.6,2, ,3664997.6,2, ,2, , , ,2088364.8,1405020.8,1782, , , ,2, ,3, , , , , , , , , ,100, , ,577.5, , ,55,577.5,60000,125,60000, , , , , , , ,2,2,2,2,2,2, ,2,1.34308510638298,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
14778835178,H5310,17,1701,170105,1A3B,966,24,H,4,6/22/2000,1,1,18,2,20,171,3,174,189,5,194,2,365,6/22/2000,H, ,ACTIVIDADES DE CORRESPONDENCIA., , , ,6,6,5, , ,2, , ,0,0,0,0, ,0,0,194,0,0,0,1,4461324.31,2, ,4461324.31,2, ,2, , , , ,4324054.76,1500, , , ,2, ,3, , , , , , , , , ,100, , ,7348, , ,7202,7348, , , , , , , , , , ,2,2,1,2,2,2,6,3,1.30508474576271,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
14779002170,I5510,17,1701,170123,1A4A,967,25,I,4,5/21/2004,1,1,26,0,26,18,1,19,44,1,45,2,365,5/21/2004,I, ,SERVICIO DE HOSPEDAJE Y EVENTOS EN HOTELES, , , ,1,1,4,1, ,2, , ,1,1,0,0,2,45,45,45,45,45,45,1,4401416.92,2, ,4401416.92,2, ,1,13000,1,2000,1733734.95,777290.54,17986,-10,-190, ,2, ,3, , , , , , , , , ,100, , ,6180,6000,6180, , ,352,360,352, , , ,2, ,2, ,1,2,1,2,1,1,1,1,1.40816326530612,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
14779019072,B0729,01,0115,011551,1A2I,225,21,B,5,6/12/2005,1,1,5,0,5,265,2,267,270,2,272,2,355,6/12/2005,B, ,EXPLOTACION DE MINERALES ORO, , , ,2,1,3,1, ,2, , ,2,2,0,0,1,0,0,200,200,0,200,1,176819.21,1,6623719.66,6800538.87,2, ,2, , , ,4502677.04,924760.46,126445.14,600,-1300, ,2, ,2,2, , , , , ,100,100, , , , ,11289.6, , , , ,12000,10800, , , , , , , , ,1,2,1,2,1,2,6,2,1.07407407407407,2,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
14779266096,C3312,17,1701,170150,1A2H,1586,22,B,3,4/29/2008,1,1,7,0,7,11,0,11,18,0,18,2,240,4/29/2008,B, ,MANENIMIENTO DE HERRAMIENTAS DE SERVICIO PETROLEO (TUBERIAS SOLDADURAS), , , ,2,1,5, , ,2, , ,2,0,2,0,1,0,0,12,12,0,12,1,1228012.19,2, ,1228012.19,2, ,1,124000,2, ,789422.55,369808.19,42500,-3800,-100, ,2, ,3, , , , , , , , , ,100, , ,5449.82, , , , , , , , , , , , , , ,2,1,2,2,2,2,6,1,3.21052631578947,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
14781066177,H4923,17,1701,170112,1A3B,972,24,B,4,7/15/1988,1,1,6,0,6,182,1,183,188,1,189,2,365,7/15/1988,B, ,"TRANSPORTE DE CARGA PESADA, CRUDO", , , ,1,1,4,1, ,2, , ,8,3,5,0,1,0,0,0,180,0,150,1,8659347.58,2, ,8659347.58,2, ,1,300000,2, ,7443846.91,791851.28,55000, , , ,2, ,3, , , , , , , , , ,100, , ,404144.11,362853.57,404144.11, , , , , , , , , , , , ,2,2,2,2,2,2, ,1,1.42857142857143,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
14781773060,C1061,06,0601,060150,1A2E,223,22,C,4,8/27/2009,1,1,17,0,17,37,2,39,54,2,56,2,250,8/27/2009,C, ,ELABORACION DE HARINAS DE TRIGO., , , ,2,2,5, , ,2, , ,0,0,0,0, ,0,0,1,1,0,0,1,4440483.66,2, ,4440483.66,2, ,1,37948.88,2, ,1488282.86,2946424.2,2034, , , ,2, ,3, , , , , , , , , ,100,POZO SEPTICO, ,11753.43, , ,11411.1,11753.43,105780.92,172173.8,105780.92, , , , , , , ,2,2,2,2,1,2,6,1,1.34308510638298,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
14781955176,C2431,17,1701,170155,1A2A,973,22,C,3,9/26/1991,1,1,7,0,7,31,1,32,38,1,39,2,264,9/26/1991,C, ,"FABRICACION DE PRODUCTOS PRIMARIOS DE HIERRO, HIDRANTES, SISTEMAS DE AGUA POTABLE, ALCANTARILLAS", , , ,1,1,1,2, ,2, , ,1,0,1,0,1,0,0,39,39,0,39,1,1203368.57,2, ,1203368.57,2, ,2, , , ,868199.82,290663.21,13631.68, ,-152.23, ,2, ,3, , , , , , , , , ,100, , ,4157.04, , ,4036,4157.04, , , , , , , , , , ,1,2,1,2,2,2,6,1,3.72254335260116,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
14782178173,H4923,17,1703,170353,1A3B,974,24,H,4,8/20/2001,1,1,3,0,3,2,0,2,5,0,5,2,264,8/20/2001,H, ,SERVICIO DE TRANSPORTE TERRESTRE DE CARGA PESADA, , , ,1,1,5, , ,2, , ,0,0,0,0, ,0,0,5,5,0,0,1,2068807.13,2, ,2068807.13,2, ,2, , , ,1986117.81,64781.99, , , , ,2, ,3, , , , , , , , , ,100, , , , , , , , , , , , , , , , , ,2,2,1,2,2,2,4,3,1.30508474576271,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14782407172,H4923,23,2301,230150,1A3B,1210,24,H,4,9/3/2007,1,1,1,0,1,5,0,5,6,0,6,2,260,9/3/2007,H, ,TRANSPORTE DE TODO TIPO DE CARGA PESADA EN CONTAINERS Y CARGA SECA., , , ,1,1,5, , ,2, , ,0,0,0,0, ,0,0,0,0,0,0,1,2732388.26,2, ,2732388.26,2, ,2, , , ,2515338.55,181996.79, , , , ,2, ,3, , , , , , , , , ,100, , , , , , , , , , , , , , , , , ,1,2,1,2,2,1,7,3,1.30508474576271,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14783080096,C1020,13,1321,132150,1A2E,1005,22,C,4,10/5/2004,1,1,3,0,3,20,0,20,23,0,23,2,365,10/5/2004,C, ,PRODUCCION DE HARINA DE PESCADO PARA CONSUMO ANIMAL, , , ,1,1,1,1, ,2, , , ,0,0,0, ,0,0,0,0,0,0,1,4131368.38,2, ,4131368.38,2, ,1,25000,1,25000,3733423.83,242851.5,38630.65, , , ,2, ,3, , , , , , , , , ,100,BENIMEX,BUNKER,174763.65,214705,172120.65,1321,2643, , , , , , , , , , ,1,2,1,2,2,1,6,3,1.34308510638298,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
14783297176,C2219,17,1701,170131,1A2M,977,22,C,3,10/22/2010,1,1,6,0,6,4,0,4,10,0,10,2,260,10/22/2010,C, ,FABRICACION Y COMERCIALIZACION DE PRODUCTOS DE SEGURIDAD INDUSTRIAL (PRENDAS DE VESTIR), , , ,1,1,5, , ,2, , ,0,0,0,0, ,0,0,0,0,0,0,1,1418703.04,2, ,1418703.04,2, ,2, , , ,1022263.68,366678.76, , , , ,2, ,3, , , , , , , , , ,100, , ,2800, , ,2700,2800, , , , , , , , , , ,1,2,1,2,1,1,7,1,3.72254335260116,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14783702178,B0610,17,1701,170150,1A1B,979,21,B,5,12/21/2005,1,1,18,0,18,106,6,112,124,6,130,2,365,12/21/2005,B, ,EXTRACCION DE PETROLEO, , , ,1,1,4,1, ,1,2, ,16,6,0,10,1,112,112,112,112,112,112,1,32223918,2, ,32223918,1,4219926,1,1496593,2, ,22032039,3216396,3357518, , ,-2735576,2, ,1,1,.22,2,6,30,475.2,100,100, ,100, , ,2877678,959226,2877678, , ,99999,300000,99999, , ,GAS NATURAL, , , , ,1,2,1,2,1,2,6,1,1.07407407407407,2,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1
14783917239,C1610,23,2301,230153,1A2J,1245,22,C,4,12/22/2010,1,1,4,0,4,37,1,38,41,1,42,2,254,12/22/2010,C, ,CORTE PROCESAMIENTO DE MADERA DE BALSA, , , ,2,1,5, , ,2, , , ,0,0,0, ,42,42,42,42,42,42,1,1581312.36,1,622720.86,2204033.22,1,3500,1,3500,1,3500,2010562.04,168029.27,750, , , ,2, ,3, , , , , , , , , ,100, , ,3354,1638,1801.8,1222,1552.2, , , , , , , , , , ,1,1,1,2,1,1,7,4,1.34308510638298,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
14784082092,B0810,17,1701,170150,1A1B,980,21,B,5,1/23/1997,1,1,1,0,1,20,0,20,21,0,21,2,365,1/23/1997,B, ,ACTIVIDADES MINERAS EXPLOTACION DE PIEDRA CALIZA PARA FABRICAR CEMENTO, , , ,3,2,4,1, ,2, , ,8,3,1,4,1,0,0,21,21,21,21,1,9221873.72,2, ,9221873.72,1,185735.02,1,40031.16,2, ,7183255.86,1441594.08,275735.02, ,-1685, ,2, ,2,1,.06,3,8,30,172.8,100,100, , , , , , , , , , , , , , , , , , , ,2,2,1,2,1,1,6,4,1.07407407407407,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1
14785053096,C2732,09,0901,090150,1A2H,775,22,C,5,11/26/2002,1,1,11,0,11,55,3,58,66,3,69,2,320,11/26/2002,C, ,FABRICACION DE CABLES Y CONDUCTORES ELECTRICOS DE COBRE, , , ,1,1,5, , ,2, , ,2,1,0,1,2,0,0,56,56,0,0,1,7161864.13,2, ,7161864.13,2, ,2, , , ,6347348.18,670545.64,32693.59,22175.83, , ,2, ,3, , , , , , , , , ,100,POZO SEPTICO, ,2140,1550,2140, , ,135,135,135, , , , , , , ,2,2,1,2,2,2,4,1,1.05546492659054,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
14786387176,C2395,17,1701,170150,1A2F,983,23,C,4,4/23/2001,1,1,8,0,8,31,0,31,39,0,39,2,265,7/1/2007,C, ,FABRICACION DE HORMIGON DE CEMENTO, , , ,1,1,5, , ,2, , , ,0,0,0, ,0,0,0,15,0,0,1,2252367.81,2, ,2252367.81,2, ,2, , , ,1921272.15,293271.84,100, , , ,2, ,3, , , , , , , , , ,100, , ,64800, , ,62913,64800, , , , , , , , , , ,2,1,2,2,2,2,6,1,1.34308510638298,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
